"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Birkenstock Arizona Smooth Leather (weiß)","https://www.43einhalb.com/p/birkenstock-arizona-smooth-leather-weiss-284645","https://43einhalb.com/media/195497/w/616/h/370/n/birkenstock-51131-arizona-bs-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 69,95","BITTE BEACHTE: Die meisten Birkenstock Modelle sind in zwei Weiten verfügbar – schmal (Narrow Fit) und normal (Regular Fit). Diese Arizona Sandale hat eine normale Passform. Solltest du besonders schmale und zierliche Füße habe, solltest du lieber in unserer Narrow Fit - Auswahl shoppen.
Bitte beachte generell, dass das anatomische Fußbett etwas Zeit benötigt, um sich deinem Fuß perfekt anzupassen.
Die Birkenstock Sandalen begeistern uns nun schon seit mehr als 240 Jahren und immer wieder beglückt uns das deutsche Traditionsunternehmen mit neuen Kreationen ihrer Klassiker. Der Erfolg von Birkenstock wurzelt in der Hingabe der Familie an die Kunst des orthopädisch inspirierten Schuhmacherhandwerks. Über die Jahrzehnte hinweg ist ein Erfahrungsschatz gereift, der seinesgleichen sucht und der von Generation zu Generation weitergegeben, kultiviert und weiter ausgebaut wird. Das Fußbett ist das Herzstück eines jeden Modells, passt sich individuell an und garantiert den höchsten Tragekomfort, also gib der Sandale ein bisschen Zeit um sich deinem Fuß perfekt anzupassen.
Heute begegnen sie uns überall und sind aus Lifestyle und Fashion nicht mehr wegzudenken, wobei man bei der Dauerpräsenz, die die Schlappen aufweisen, schon nicht mehr nur von einem Trend sprechen kann.
Der BIRKENSTOCK Arizona ist ein echter Klassiker, der Männer und Frauen seit Jahrzehnten begeistert. Die schlichte Sandale mit den zwei Riemen steht für zeitloses Design und hat sich längst zu einem komfortablen Kultschuh entwickelt. Das Obermaterial besteht aus einem strapazierfähigen und besonders weichem Leder und kommt in einem weißen Colorway","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"Vans Old Skool 36 DX (schwarz / weiß)","https://www.43einhalb.com/p/vans-old-skool-36-dx-schwarz-weiss-262235","https://43einhalb.com/media/173896/w/616/h/370/n/vans-vn0a38g2pxc1-old-school-36-dx-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 84,95","Der Vans Old Skool ist das erste Modell der Marke auf welchem der klassische Vans-Seitenstreifen zu sehen war, zweifelsohne ein Symbol für die Welt des Skateboarding schlechthin.
Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"On Cloudswift (grau / weiß)","https://www.43einhalb.com/p/on-cloudswift-grau-weiss-304570","https://43einhalb.com/media/192079/w/616/h/370/n/on-0003199941-cloudswift-1.jpg","Arizona BF Nubuck (stone)","https://www.43einhalb.com/p/birkenstock-arizona-bf-nubuck-stone-347368","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-nubuck-stone-347368","€ 159,95","Erobere die Stadt in einem leichten Runner, der vollen Schutz vor der Straße bietet.
Wer in urbaner Umgebung laufen will, muss einigen Belastungen standhalten. Mit dem Cloudswift ist das kein Problem! Der Schuh kommt mit Helion™-Superfoam für maximale Dämpfung und Komfort auf jedem Kilometer. Hier trifft ein geringes Gewicht auf großartige Energierückgewinnung und Langlebigkeit.
Im Sommer heizen sich die Straßen auf, doch mit dem Cloudswift bleibst du trotzdem cool, denn der Innenschuh wurde aus speziellem Mesh gefertigt und lässt deinen Fuß atmen. Außerdem trifft Aufprallschutz auf robuste, verstärkende Gummi-Elemente, so dass du auch auf nassen Straßen eine optimale Traktion hast.
On top ist das mechanische seitliche Band stabil und doch dehnbar. Es bietet dir sanften Support am Mittelfuß, wenn du einen Sprint durch die Stadt einlegst. Außerdem kannst du hier deine Schnürbänder indivudell fixieren.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"On Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://43einhalb.com/media/192074/w/616/h/370/n/on-0003199943-cloudswift-1.jpg","M990NV5 - Made in USA (dunkelblau / grau)","https://www.43einhalb.com/p/new-balance-m990nv5-made-in-usa-dunkelblau-grau-292151","New Balance","https://www.43einhalb.com/p/new-balance-m990nv5-made-in-usa-dunkelblau-grau-292151","€ 159,95","Erobere die Stadt in einem leichten Runner, der vollen Schutz vor der Straße bietet.
Wer in urbaner Umgebung laufen will, muss einigen Belastungen standhalten. Mit dem Cloudswift ist das kein Problem! Der Schuh kommt mit Helion™-Superfoam für maximale Dämpfung und Komfort auf jedem Kilometer. Hier trifft ein geringes Gewicht auf großartige Energierückgewinnung und Langlebigkeit.
Im Sommer heizen sich die Straßen auf, doch mit dem Cloudswift bleibst du trotzdem cool, denn der Innenschuh wurde aus speziellem Mesh gefertigt und lässt deinen Fuß atmen. Außerdem trifft Aufprallschutz auf robuste, verstärkende Gummi-Elemente, so dass du auch auf nassen Straßen eine optimale Traktion hast.
On top ist das mechanische seitliche Band stabil und doch dehnbar. Es bietet dir sanften Support am Mittelfuß, wenn du einen Sprint durch die Stadt einlegst. Außerdem kannst du hier deine Schnürbänder indivudell fixieren.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Nike Air Force 1 '18 TD (weiß)","https://www.43einhalb.com/p/nike-air-force-1-18-td-weiss-294903","https://43einhalb.com/media/195043/w/616/h/370/n/nike-905220-100-force-1-18-td-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 49,95","Der Nike Air Force 1 '18 TD für Babys und Kleinkinder übernimmt das ikonische Design und den leichtgewichtigen Tragekomfort des Originals und macht den Schuh für Füße, die sich noch im Wachstum befinden, weicher und flexibler. Die elastischen Schnürsenkel erleichtern das An- und Ausziehen.
Hier kommt der Nike Air Force 1 '18 TD in strahlendem Weiß.
Zu unseren Nike Air Force-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Birkenstock Arizona NL SFB (silber)","https://www.43einhalb.com/p/birkenstock-arizona-nl-sfb-silber-263004","https://43einhalb.com/media/191830/w/616/h/370/n/birkenstock-woman-1005961-arizona-bs-1.jpg","WMNS Cloud X (silber / orange)","https://www.43einhalb.com/p/on-wmns-cloud-x-silber-orange-435090","On","https://www.43einhalb.com/p/on-wmns-cloud-x-silber-orange-435090","€ 79,99","BITTE BEACHTE: Die meisten Birkenstock Modelle sind in zwei Weiten verfügbar – schmal (Narrow Fit) und normal (Regular Fit). Die Arizona NL SFB Sandale hat eine schmale Passform. Wenn du normale bis breite Füße hast, stöbere am besten in unserer Regular Fit - Auswahl.
Bitte beachte generell, dass das anatomische Fußbett etwas Zeit benötigt, um sich deinem Fuß perfekt anzupassen.
Die Birkenstock Sandalen begeistern uns nun schon seit mehr als 240 Jahren und immer wieder beglückt uns das deutsche Traditionsunternehmen mit neuen Kreationen ihrer Klassiker. Der Erfolg von Birkenstock wurzelt in der Hingabe der Familie an die Kunst des orthopädisch inspirierten Schuhmacherhandwerks. Über die Jahrzehnte hinweg ist ein Erfahrungsschatz gereift, der seinesgleichen sucht und der von Generation zu Generation weitergegeben, kultiviert und weiter ausgebaut wird. Das Fußbett ist das Herzstück eines jeden Modells, passt sich individuell an und garantiert den höchsten Tragekomfort, also gib der Sandale ein bisschen Zeit um sich deinem Fuß perfekt anzupassen.
Heute begegnen sie uns überall und sind aus Lifestyle und Fashion nicht mehr wegzudenken, wobei man bei der Dauerpräsenz, die die Schlappen aufweisen, schon nicht mehr nur von einem Trend sprechen kann.
Der Birkenstock Arizona ist ein echter Klassiker, der Männer und Frauen seit Jahrzehnten mit seinem zeitlosen Design begeistert. Die farblich abgesetzte Laufsohle schafft einen effektvollen Kontrast zum Obermaterial und komplettiert den Look. Das Obermaterial besteht aus dem hautfreundlichen, strapazierfähigen Synthetikmaterial Birko-Flor® mit glänzender Lackbeschichtung.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"Nike WMNS Air Force 1 '07 (schwarz)","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-schwarz-275754","https://43einhalb.com/media/185205/w/616/h/370/n/nike-6315115-038-woman-air-force-1-07-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 99,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Der WMNS Air Force 1 ´07 - für manche ist es eine gute Optik. Für andere ist es ein Stück Geschichte. Und es geht weiter immer weiter mit dem AF1, ständig neu vorgestellt und neu erfunden. Dieses Mal mit einem schwarzen Upper und einer gleichfarbigen Sohle, für einen Klassischen-Look.
Zu unseren Nike Air Force-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok Club C 1985 TV (beige / grün)","https://www.43einhalb.com/p/reebok-club-c-1985-tv-beige-gruen-267587","https://43einhalb.com/media/178114/w/616/h/370/n/reebok-dv6434-club-c-1985-tv-1.jpg","Classic Slip-On LX (weiß)","https://www.43einhalb.com/p/vans-classic-slip-on-lx-weiss-394505","Vans","https://www.43einhalb.com/p/vans-classic-slip-on-lx-weiss-394505","€ 99,95","Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Hier kommt der Reebok Club C 1985 TV in einem beigen Colorway und grünen Details, die ihm Vintage-Vibes geben.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Daher sind wir umso glücklicher, den Reebok Club C 85 bei 43einhalb präsentieren zu dürfen.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Nike WMNS Air Force 1 Sage Low (rosa / weiß)","https://www.43einhalb.com/p/nike-wmns-air-force-1-sage-low-rosa-weiss-256832","https://43einhalb.com/media/233966/w/616/h/370/n/nike-woman-ar5339-201-af1-sage-low-1.jpg","WMNS Air Force 1 '07 LX ""Canvas Soft Pink""","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-lx-canvas-soft-pink-414658","Nike","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-lx-canvas-soft-pink-414658","€ 109,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Beim neuen Sage Low hat Nike Sportswear dem Air Force 1 ein neues Gesicht verpasst: Die »bulky« Mittelsohle sowie das reduzierte Wildleder-Obermaterial in Rosa sind die auffälligeren Updates, aber auch im Detail sind Neuerungen zu finden! Die Übergänge des Obermaterials sind weich und abgerundet und sorgen mit klarer Linienführung für einen minimalistischen Look.
Zu unseren Nike Air Force.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Max 270 (schwarz / weiß)","https://www.43einhalb.com/p/nike-air-max-270-schwarz-weiss-272341","https://43einhalb.com/media/239442/w/616/h/370/n/nike-ah8050-002-air-max-270-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 149,95","Der Nike Air Max 270 wurde von zwei Legenden inspiriert: dem Air Max 180 und dem Air Max 93. Er zeichnet sich durch das bisher größte Air-Element aus und wurde für Freizeit und Streetwear entwickelt, was bedeutet, dass er sowohl stabil als auch stylisch sein muss – und das rund um die Uhr. Das Max Air-Element lässt dich förmlich schweben. Und die Sohle aus Dual-Density-Schaumstoff passt ideal zu einem aktiven Lifestyle. Kombiniere Deine Lieblings-Jogger oder -Jeans mit dem neuen Air Max 270 für einen dynamischen Look sowohl im Fitnessstudio als auch auf der Straße.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Air Force 1 Sage Low (schwarz / weiß)","https://www.43einhalb.com/p/nike-wmns-air-force-1-sage-low-schwarz-weiss-256788","https://43einhalb.com/media/233974/w/616/h/370/n/nike-ar5339-002-w-af1-sage-low-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 109,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Beim neuen Sage Low hat Nike Sportswear dem Air Force 1 ein neues Gesicht verpasst: Die »bulky« Mittelsohle sowie das reduzierte Leder-Obermaterial in Schwarz sind die auffälligeren Updates, aber auch im Detail sind Neuerungen zu finden! Die Übergänge des Obermaterials sind weich und abgerundet und sorgen mit klarer Linienführung für einen minimalistischen Look.
Zu unseren Nike Air Force.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Vans Old Skool V TD (schwarz / weiß)","https://www.43einhalb.com/p/vans-old-skool-v-td-schwarz-weiss-262147","https://43einhalb.com/media/254037/w/616/h/370/n/vans-vn000d3yblk-toddler-old-skool-v-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 39,95","Die Old Skool V TD Schuhe aus Veloursleder und Canvas sind vom klassischen Skateschuh von Vans inspiriert. Das Low-top-Modell verfügt über ein robustes Upper aus Canvas und Veloursleder sowie einen Klettverschluss.
Zusätzlich sind die Schuhe mit einem gepolsterten Rand für mehr Halt und Flexibilität und der Laufsohle in charakteristischer Waffel-Optik ausgestattet.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://43einhalb.com/media/170318/w/616/h/370/n/nike-844103-100-force-1-cb-1.jpg","Force 1 '06 Low TD (weiß)","https://www.43einhalb.com/p/nike-force-1-06-low-td-weiss-56335","Nike","https://www.43einhalb.com/p/nike-force-1-06-low-td-weiss-56335","€ 34,95","Der Nike Force 1 Schuh für Kleinkinder bis circa 18 Monate bietet Tragekomfort für kleine Füße mit hochwertigem Leder und einem gepolsterten Schuhkragen bei extremer Flexibilität. Zusätzlich dazu hat er einen gepolsterten Kragen für besseren Halt und verbesserte Luftzirkulation durch Perforierungen.
Das ganze Set kommt in einer schönen Geschenkverpackung mit Halteriemchen.
Zu unseren Nike Air Force-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"New Balance ML574EGK (schwarz / grau)","https://www.43einhalb.com/p/new-balance-ml574egk-schwarz-grau-212863","https://43einhalb.com/media/239962/w/616/h/370/n/nb-633531-60-122-ml574egk-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 99,95","Authentisch. Ausdrucksstark. Inspiriert. Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, das Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Geschaffen durch die Kombination von zwei verschiedenen NB Sneakern, ist der 574er ein Symbol der Kreativität und Originalität geworden. Die Ikone erfreut uns immer wieder in neuen Varianten, mit hochwertigen Materialien und schönen Colorways. Vor allem diese Version mit schwarzem Suede, gepaart mit grauen und weißen Details ein wahrer Sneaker-Traum, der zu allem passt!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Reebok WMNS Club C 85 Vintage (weiß)","https://www.43einhalb.com/p/reebok-wmns-club-c-85-vintage-weiss-113100","https://43einhalb.com/media/206768/w/616/h/370/n/reebok-v69406-club-c-85-vintage-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","Für Reebok steht Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club 85 Vintage den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Daher sind wir umso glücklicher, den Reebok Club 85 bei 43einhalb präsentieren zu dürfen!
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok WMNS Club C 85 Vintage (beige / grün)","https://www.43einhalb.com/p/reebok-wmns-club-c-85-vintage-beige-gruen-163886","https://43einhalb.com/media/223346/w/616/h/370/n/reebok-woman-bs8242-club-c-1-kopie.jpg","WMNS Club C 85 Vintage (beige / grün)","","Reebok","","€ 99,95","Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Daher sind wir umso glücklicher, den Reebok Club 85 in dieser schicken Vintage-Version bei 43einhalb präsentieren zu dürfen.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Nike Air Force 1 MID '07 (weiß)","https://www.43einhalb.com/p/nike-air-force-1-mid-07-weiss-22035","https://43einhalb.com/media/202848/w/616/h/370/n/nike-315123-111-air-force-1-mid-07-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 109,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Als eines der Jubiläums-Modelle wurde dieser Air Force 1 Mid '07 Premium entwickelt, der zwar etwas teurer als seine Kollegen, jedoch auch deutlich hochwertiger verarbeitet ist.
Zu unseren Nike Air Force-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok Club C 85 Vintage (beige)","https://www.43einhalb.com/p/reebok-club-c-85-vintage-beige-86554","https://43einhalb.com/media/171047/w/616/h/370/n/reebok-club-c-85-vintage-v67899-1.jpg","Classic Slip-On LX (weiß)","https://www.43einhalb.com/p/vans-classic-slip-on-lx-weiss-394505","Vans","https://www.43einhalb.com/p/vans-classic-slip-on-lx-weiss-394505","€ 99,95","Für Reebok steht Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Zudem kommt er noch in einer besonderen UK Flag Box daher. Daher sind wir umso glücklicher, den Reebok Club 85 zu seinem 30. Jubiläum bei 43einhalb präsentieren zu dürfen!
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Nike Force 1 '06 Low TD (weiß)","https://www.43einhalb.com/p/nike-force-1-06-low-td-weiss-56335","https://43einhalb.com/media/185574/w/616/h/370/n/nike-314194-117-force-1-td-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 49,95","Im Jahre 1982 wurde der Nike Air Force 1 erstmals auf den Markt gebracht – womit die Basketball-Legende von Nike dieses Jahr bereits sein 30 jähriges Jubiläum feiert! Es ist der Nike Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker.
Auch unsere kleinen sollen nicht auf den Klassiker verzichten müssen. Die perfekte Mini-Version für einen Partnerlook mit Mama und Papa.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok WMNS Classic Leather ""All White""","https://www.43einhalb.com/p/reebok-wmns-classic-leather-all-white-34222","https://43einhalb.com/media/25848/w/616/h/370/n/reebok-classic-white-leather-01.jpg","Force 1 '06 Low TD (weiß)","https://www.43einhalb.com/p/nike-force-1-06-low-td-weiss-56335","Nike","https://www.43einhalb.com/p/nike-force-1-06-low-td-weiss-56335","€ 84,95","Unser ""Fußmodell"" Danielle hat sich direkt in den Reebok Classic Leather verliebt und wollte ihn nach dem Fotoshooting gar nicht mehr hergeben. Zu Recht!
Mit dem Reebok Classic Leather kommt eine weitere Running-Legende in unser Sortiment, deren Retro-Charme niemandem entgeht. Der Classic Leather prägte die Reebok-Laufgeschichte wie kaum ein andere Schuh – und zeigt auch heute noch, wie gut ein alter Laufhase aussehen kann. Im originalen Weiss auf Weiss sowieso ein All-Day-Carry Artikel.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
